Ngày,NhietDoMax,NhietDoMin,NhietDoTB,NhietDoCamNhanMax,NhietDoCamNhanMin,NhietoCamNhan,SuongMu,DoAm,GioGiat,VanTocGio,HuongGio,MucNuocBien,MayChePhu,TamNhin,BucXa,NangLuongMayTroi,ChiSoUV,MatTrang,TinhTrang,MoTa,Mua/KhngMua
18/07/21,33.0,25.9,28.5,40.6,25.9,32.5,24.8,81.6,55.4,35.3,267.3,1006.3,67.1,10.0,175.0,15.0,7,0.29,3,Partly cloudy throughout the day with rain.,rain
19/07/21,32.9,22.2,26.4,39.2,22.2,27.9,23.5,85.6,36.4,35.4,279.3,1007.6,79.5,9.2,79.7,6.8,3,0.33,3,Partly cloudy throughout the day with morning rain.,rain
20/07/21,33.0,24.9,27.4,40.6,24.9,30.5,23.9,81.6,51.8,24.1,260.1,1008.7,54.2,10.0,219.0,19.0,9,0.36,3,Partly cloudy throughout the day with rain.,rain
21/07/21,31.0,25.9,27.7,39.0,25.9,31.0,24.8,85.0,47.9,31.7,250.4,1008.1,69.7,9.8,180.1,15.7,9,0.4,3,Partly cloudy throughout the day with afternoon rain.,rain
22/07/21,32.0,23.0,27.3,40.6,23.0,30.9,25.0,87.3,41.4,25.1,244.0,1007.7,68.5,9.6,168.6,14.4,6,0.43,3,Partly cloudy throughout the day with afternoon rain.,rain
23/07/21,30.0,23.2,27.1,38.8,23.2,31.0,25.9,93.2,57.6,37.1,248.2,1006.9,76.3,9.9,188.5,16.3,8,0.47,3,Partly cloudy throughout the day with afternoon rain.,rain
24/07/21,33.0,27.0,29.4,41.6,31.1,35.5,25.8,82.3,54.4,31.7,257.2,1006.6,68.8,10.1,221.7,19.3,7,0.5,3,Partly cloudy throughout the day with rain in the morning and afternoon.,rain
25/07/21,32.0,24.0,27.6,39.2,24.0,30.7,24.9,86.0,55.4,30.1,253.9,1007.6,71.4,9.7,222.6,19.1,8,0.54,3,Partly cloudy throughout the day with rain.,rain
26/07/21,33.0,26.0,28.9,40.6,26.0,33.3,25.1,81.1,50.8,31.7,253.2,1006.7,58.5,10.2,268.3,23.2,9,0.57,3,Partly cloudy throughout the day with early morning rain.,rain
27/07/21,32.9,25.0,27.7,43.3,25.0,31.4,25.7,88.9,68.4,40.7,253.8,1006.1,48.9,9.9,243.7,21.1,9,0.6,3,Partly cloudy throughout the day with rain.,rain
28/07/21,31.0,25.0,27.3,40.6,25.0,30.5,25.1,88.1,53.3,38.9,258.8,1005.8,65.1,10.0,183.8,16.0,8,0.63,3,Partly cloudy throughout the day with a chance of rain throughout the day.,rain
29/07/21,32.0,24.9,26.9,40.6,24.9,29.7,25.5,92.8,59.4,27.7,247.8,1006.9,76.4,9.0,143.2,12.4,5,0.66,3,Partly cloudy throughout the day with afternoon rain.,rain
30/07/21,32.0,25.0,28.2,40.6,25.0,32.6,25.4,85.6,47.2,24.1,253.1,1007.8,69.5,10.1,220.7,19.1,9,0.7,3,Partly cloudy throughout the day with afternoon rain.,rain
31/07/21,33.0,26.0,29.5,42.1,26.0,35.5,25.6,80.6,49.0,24.5,253.1,1007.7,58.7,10.3,225.3,19.4,8,0.75,3,Partly cloudy throughout the day with rain in the morning and afternoon.,rain
8/1/2021,34.0,26.0,28.7,43.5,26.0,33.6,25.5,83.7,64.8,29.5,252.8,1006.4,66.4,10.0,213.9,18.3,7,0.76,3,Partly cloudy throughout the day with afternoon rain.,rain
8/2/2021,31.9,26.0,28.7,39.1,26.0,34.1,25.7,84.6,55.4,29.5,250.6,1006.9,65.3,10.3,225.0,19.4,8,0.79,3,Partly cloudy throughout the day with rain.,rain
8/3/2021,32.1,27.0,29.2,40.6,30.6,35.0,25.4,80.8,56.2,33.7,251.2,1007.7,57.3,10.3,210.6,18.1,9,0.83,3,Partly cloudy throughout the day with rain.,rain
8/4/2021,33.0,27.0,29.1,41.9,30.6,34.9,25.6,82.5,51.8,33.5,253.2,1008.2,55.7,10.2,245.2,21.1,9,0.86,3,Partly cloudy throughout the day with rain.,rain
8/5/2021,33.0,27.0,29.1,42.1,30.6,35.2,25.8,82.8,51.1,31.7,243.3,1008.1,52.7,10.3,200.3,17.4,8,0.89,3,Partly cloudy throughout the day with afternoon rain.,rain
8/6/2021,33.0,27.0,29.5,40.6,31.1,35.3,25.5,80.1,49.0,27.1,250.7,1008.3,53.1,10.3,239.2,20.7,9,0.92,3,Partly cloudy throughout the day with a chance of rain throughout the day.,rain
8/7/2021,34.0,27.0,29.8,43.5,30.7,35.9,25.5,78.9,39.6,24.1,257.1,1008.7,60.2,9.9,244.7,21.1,8,0.96,3,Partly cloudy throughout the day with rain.,rain
8/8/2021,34.0,27.0,30.0,45.3,31.2,37.2,26.1,80.3,32.0,22.3,251.8,1008.3,49.9,9.8,233.4,20.1,8,0.0,3,Partly cloudy throughout the day with rain.,rain
8/9/2021,34.0,27.0,30.2,45.3,31.2,37.1,25.7,77.8,32.8,20.5,252.2,1007.2,63.5,10.3,222.3,19.2,8,0.02,3,Partly cloudy throughout the day with rain in the morning and afternoon.,rain
8/10/2021,35.0,26.0,29.1,43.3,26.0,34.7,25.6,82.8,34.2,24.1,219.0,1006.9,68.4,9.7,219.9,19.1,8,0.06,3,Partly cloudy throughout the day with rain.,rain
8/11/2021,31.9,26.0,27.9,41.8,26.0,32.5,25.4,86.5,32.0,20.9,207.1,1009.3,64.3,10.0,201.5,17.4,7,0.09,3,Partly cloudy throughout the day with afternoon rain.,rain
8/12/2021,31.0,25.0,28.0,39.1,25.0,32.0,25.1,84.7,36.7,25.9,241.0,1010.8,57.2,9.6,213.5,18.5,7,0.13,3,Partly cloudy throughout the day with a chance of rain throughout the day.,rain
13/08/21,33.9,26.0,28.6,40.6,26.0,33.2,25.1,82.2,33.8,18.4,255.7,1009.1,69.8,9.7,226.1,19.4,8,0.17,3,Partly cloudy throughout the day with rain.,rain
14/08/21,33.0,26.0,28.9,40.6,26.0,33.2,25.0,80.7,27.4,18.4,249.0,1007.8,65.0,10.2,146.4,12.8,6,0.2,3,Partly cloudy throughout the day with early morning rain.,rain
15/08/21,31.0,26.0,28.5,38.8,26.0,32.9,24.9,81.5,24.5,9.4,288.8,1010.0,66.3,10.3,177.8,15.4,6,0.25,3,Partly cloudy throughout the day with morning rain.,rain
16/08/21,35.0,25.0,28.5,39.5,25.0,31.0,24.3,80.7,20.2,16.6,314.7,1011.6,50.9,8.6,282.6,24.3,10,0.27,3,Partly cloudy throughout the day with late afternoon rain.,rain
17/08/21,34.0,23.0,27.6,41.9,23.0,30.5,24.4,84.6,66.6,24.2,301.3,1010.6,56.2,8.5,268.0,23.0,8,0.31,3,Partly cloudy throughout the day with early morning rain.,rain
18/08/21,34.0,23.5,28.0,40.6,23.5,31.1,24.2,82.2,19.4,13.0,324.4,1008.8,63.8,9.2,251.2,21.8,9,0.35,3,Partly cloudy throughout the day with early morning rain.,rain
19/08/21,35.0,24.0,28.1,39.5,24.0,30.5,23.7,79.5,63.0,14.1,286.8,1008.2,63.7,9.4,229.6,19.7,8,0.38,3,Partly cloudy throughout the day with morning rain.,rain
20/08/21,33.0,24.0,27.5,41.6,24.0,30.1,24.7,85.7,20.2,24.1,171.0,1009.1,72.7,8.7,205.4,17.6,8,0.42,3,Partly cloudy throughout the day with a chance of rain throughout the day.,rain
21/08/21,34.0,23.0,27.8,39.3,23.0,30.5,24.6,84.6,35.3,8.8,239.7,1009.2,57.7,8.4,251.9,21.7,9,0.45,3,Partly cloudy throughout the day with rain in the morning and afternoon.,rain
22/08/21,34.0,25.9,29.1,40.6,25.9,33.5,25.1,80.7,29.2,22.3,237.0,1008.3,60.0,9.9,268.0,23.2,9,0.5,3,Partly cloudy throughout the day with late afternoon rain.,rain
23/08/21,32.0,25.0,27.6,40.6,25.0,30.2,25.3,88.4,35.3,19.3,251.5,1007.9,73.2,9.6,211.1,18.4,7,0.52,3,Partly cloudy throughout the day with rain.,rain
24/08/21,31.1,24.0,26.9,38.8,24.0,28.7,25.1,91.1,51.8,29.5,221.4,1007.2,76.8,8.9,206.3,17.7,8,0.55,3,Partly cloudy throughout the day with early morning rain.,rain
25/08/21,31.1,25.0,27.2,37.7,25.0,29.7,24.9,87.9,27.7,24.1,240.3,1007.4,73.1,9.4,117.3,10.1,4,0.59,3,Partly cloudy throughout the day with rain.,rain
26/08/21,31.0,25.0,26.7,37.7,25.0,28.2,24.7,89.8,30.2,22.3,215.3,1008.0,74.9,9.7,175.7,15.2,8,0.62,3,Partly cloudy throughout the day with early morning rain.,rain
27/08/21,33.0,25.0,28.5,39.2,25.0,32.2,24.7,81.4,23.8,15.3,274.7,1007.6,60.7,9.8,227.8,19.6,8,0.65,3,Partly cloudy throughout the day with early morning rain.,rain
28/08/21,32.0,24.0,26.6,40.6,24.0,28.8,24.9,90.7,24.1,16.6,72.7,1007.6,73.3,8.5,175.3,15.1,8,0.68,3,Partly cloudy throughout the day with rain.,rain
29/08/21,32.0,24.0,27.4,39.2,24.0,30.4,24.5,85.4,23.0,14.8,307.8,1007.4,65.1,9.0,222.8,19.3,8,0.72,3,Partly cloudy throughout the day with early morning rain.,rain
30/08/21,33.0,23.3,27.2,40.6,23.3,29.5,24.7,88.0,19.4,20.5,226.5,1008.2,67.5,9.4,173.1,14.9,7,0.75,3,Partly cloudy throughout the day with rain.,rain
31/08/21,33.7,25.0,27.5,40.3,25.0,30.5,25.0,87.1,20.9,16.6,197.1,1008.8,71.5,9.3,225.1,19.4,9,0.78,3,Partly cloudy throughout the day with a chance of rain throughout the day.,rain
9/1/2021,33.0,25.1,28.5,40.6,25.1,31.9,24.9,81.9,21.6,14.8,194.5,1008.4,55.6,9.8,228.9,19.6,8,0.81,3,Partly cloudy throughout the day with early morning rain.,rain
9/2/2021,31.0,25.0,27.7,37.7,25.0,31.1,24.8,84.5,25.6,20.5,209.3,1008.2,57.3,10.6,197.4,17.0,8,0.84,3,Partly cloudy throughout the day with afternoon rain.,rain
9/3/2021,32.0,25.0,27.7,40.2,25.0,30.5,24.8,85.3,50.0,22.3,279.4,1007.5,66.9,9.9,197.7,17.2,7,0.88,3,Partly cloudy throughout the day with a chance of rain throughout the day.,rain
9/4/2021,31.0,25.0,26.8,37.7,25.0,29.2,24.9,89.9,34.9,24.1,253.8,1008.4,79.9,9.9,104.5,9.0,6,0.91,3,Partly cloudy throughout the day with a chance of rain throughout the day.,rain
9/5/2021,32.0,24.0,27.1,40.6,24.0,29.2,24.2,85.6,37.1,16.6,310.5,1008.8,71.4,9.8,124.1,10.7,6,0.94,3,Partly cloudy throughout the day with morning rain.,rain
9/6/2021,32.0,24.0,27.7,39.2,24.0,30.5,24.1,81.9,33.8,18.4,283.7,1008.9,55.7,10.1,249.4,21.8,9,0.97,3,Partly cloudy throughout the day with early morning rain.,rain
9/7/2021,33.0,25.0,27.9,40.6,25.0,31.4,24.8,84.3,26.3,22.3,274.5,1007.8,58.5,9.9,178.1,15.2,6,0.0,3,Partly cloudy throughout the day with late afternoon rain.,rain
9/8/2021,32.0,26.0,27.9,40.6,26.0,31.9,25.1,84.9,38.9,22.3,228.2,1006.5,58.6,10.1,210.0,18.2,8,0.04,3,Partly cloudy throughout the day with rain.,rain
9/9/2021,32.0,25.0,27.2,39.2,25.0,29.6,24.9,87.9,48.2,40.7,228.1,1007.8,70.0,9.8,146.0,12.6,6,0.08,3,Partly cloudy throughout the day with rain in the morning and afternoon.,rain
9/10/2021,30.1,25.0,27.3,36.2,25.0,30.5,25.4,89.8,38.2,24.1,248.2,1008.2,74.7,9.9,110.0,9.4,6,0.11,3,Partly cloudy throughout the day with rain.,rain
9/11/2021,32.0,26.0,28.0,39.2,26.0,31.2,24.9,84.0,58.3,31.7,277.4,1006.8,64.0,10.1,173.6,15.0,7,0.15,3,Partly cloudy throughout the day with early morning rain.,rain
9/12/2021,31.0,24.0,27.2,37.6,24.0,29.6,24.8,87.5,72.4,31.7,266.3,1004.7,68.6,9.7,197.8,17.1,8,0.19,3,Partly cloudy throughout the day with rain.,rain
13/09/21,32.1,25.0,27.1,40.6,25.0,29.5,25.4,90.9,39.6,19.2,262.3,1005.7,65.3,9.6,203.7,17.5,8,0.22,3,Partly cloudy throughout the day with rain.,rain
14/09/21,30.0,24.0,26.8,37.4,24.0,29.7,25.7,94.2,40.7,24.1,226.0,1008.1,71.5,8.9,137.6,11.8,7,0.25,3,Partly cloudy throughout the day with rain.,rain
15/09/21,31.0,25.0,27.4,37.7,25.0,30.0,24.6,85.6,27.4,18.4,201.9,1010.0,72.8,10.2,136.8,11.8,6,0.29,3,Partly cloudy throughout the day with early morning rain.,rain
16/09/21,32.0,25.0,28.0,40.4,25.0,31.6,25.3,86.4,18.4,11.2,235.0,1009.6,62.0,9.5,223.0,19.3,8,0.33,3,Partly cloudy throughout the day with rain.,rain
17/09/21,33.0,25.0,28.1,39.2,25.0,31.5,24.6,82.8,16.2,20.5,223.0,1009.1,65.2,9.5,215.2,18.7,8,0.36,3,Partly cloudy throughout the day with rain.,rain
18/09/21,33.8,25.0,27.5,40.3,25.0,30.4,24.5,84.5,24.5,13.0,218.2,1008.6,56.1,9.7,260.6,22.5,10,0.4,3,Partly cloudy throughout the day with a chance of rain throughout the day.,rain
19/09/21,30.0,24.0,26.6,36.0,24.0,28.4,24.7,90.1,29.5,13.0,288.4,1008.5,79.4,8.4,108.9,9.6,4,0.44,3,Partly cloudy throughout the day with rain.,rain
20/09/21,32.0,24.0,27.0,37.9,24.0,29.3,24.1,84.8,35.6,26.1,249.2,1008.4,71.7,10.0,175.5,15.1,8,0.47,3,Partly cloudy throughout the day with rain.,rain
21/09/21,32.0,25.0,27.2,37.9,25.0,28.9,24.3,85.0,35.6,22.3,218.2,1008.2,73.3,10.1,229.2,19.8,9,0.5,3,Partly cloudy throughout the day with rain in the morning and afternoon.,rain
22/09/21,32.0,25.0,27.6,39.2,25.0,30.6,24.8,85.1,35.3,18.4,238.6,1008.2,58.8,10.1,175.6,15.1,7,0.54,3,Partly cloudy throughout the day with afternoon rain.,rain
23/09/21,32.0,25.0,27.7,36.8,25.0,30.0,24.1,82.4,41.0,19.3,294.3,1008.6,79.2,9.9,139.1,12.2,6,0.57,3,Partly cloudy throughout the day with early morning rain.,rain
24/09/21,33.0,24.0,27.3,40.6,24.0,30.1,25.2,89.1,29.5,16.0,233.2,1008.5,80.8,9.9,108.2,9.3,5,0.6,3,Partly cloudy throughout the day with rain.,rain
25/09/21,31.0,24.0,26.9,37.7,24.0,28.6,25.0,89.9,27.4,22.3,236.0,1008.1,69.8,9.5,204.9,17.7,7,0.64,3,Partly cloudy throughout the day with late afternoon rain.,rain
26/09/21,32.0,25.0,26.6,39.2,25.0,28.5,24.9,91.7,25.6,11.2,110.6,1007.7,82.3,9.5,153.8,13.3,7,0.67,3,Partly cloudy throughout the day with rain.,rain
27/09/21,33.0,24.0,28.6,40.2,24.0,32.3,24.5,80.1,31.7,16.6,132.1,1007.9,50.8,10.0,236.7,20.3,8,0.7,3,Partly cloudy throughout the day with rain.,rain
28/09/21,33.9,26.0,29.0,39.2,26.0,33.6,25.0,80.9,22.0,14.1,103.9,1008.2,57.5,9.5,244.6,21.0,8,0.73,3,Partly cloudy throughout the day with late afternoon rain.,rain
29/09/21,33.0,26.0,28.6,40.6,26.0,32.9,25.0,81.8,18.4,16.6,225.0,1007.7,63.6,9.5,241.2,20.8,9,0.75,3,Partly cloudy throughout the day with late afternoon rain.,rain
30/09/21,32.0,25.0,27.6,39.2,25.0,30.8,25.1,87.0,19.1,11.2,247.2,1008.5,71.4,9.1,203.0,17.5,8,0.8,3,Partly cloudy throughout the day with a chance of rain throughout the day.,rain
10/1/2021,32.0,25.0,27.7,39.2,25.0,31.0,25.2,86.7,22.3,18.4,263.5,1009.2,64.5,9.1,166.7,14.4,6,0.83,3,Partly cloudy throughout the day with a chance of rain throughout the day.,rain
10/2/2021,29.0,24.0,25.8,35.6,24.0,27.7,24.5,93.0,24.5,22.3,274.9,1009.7,82.3,9.1,153.5,13.4,8,0.86,3,Partly cloudy throughout the day with a chance of rain throughout the day.,rain
10/3/2021,30.0,24.0,27.0,36.2,24.0,29.9,24.5,87.0,19.4,9.4,70.6,1008.7,58.1,9.8,119.9,10.3,6,0.89,3,Partly cloudy throughout the day with a chance of rain throughout the day.,rain
10/4/2021,32.0,25.0,27.9,39.2,25.0,31.3,25.1,85.6,22.3,13.0,320.4,1007.0,72.8,9.2,172.3,14.9,7,0.93,3,Partly cloudy throughout the day with late afternoon rain.,rain
10/5/2021,32.0,24.1,27.4,39.2,24.1,29.8,24.8,86.9,26.3,20.5,218.0,1005.8,79.4,8.5,195.9,16.8,8,0.96,3,Partly cloudy throughout the day with rain.,rain
10/6/2021,29.0,25.0,26.6,34.5,25.0,28.9,25.6,94.6,23.4,9.4,260.0,1004.7,82.7,8.3,73.1,6.5,3,0.0,3,Partly cloudy throughout the day with rain.,rain
10/7/2021,30.0,24.0,26.9,36.2,24.0,29.4,25.2,91.1,37.4,16.6,266.0,1004.1,73.8,8.6,154.6,13.1,6,0.03,3,Partly cloudy throughout the day with rain.,rain
10/8/2021,31.1,25.0,27.8,39.1,25.0,31.9,25.4,87.5,33.1,22.3,260.7,1004.6,69.8,9.9,154.1,13.2,6,0.06,3,Partly cloudy throughout the day with early morning rain.,rain
10/9/2021,31.0,25.2,27.2,39.1,25.2,30.0,25.6,91.2,51.8,28.4,259.1,1006.4,69.9,10.0,169.9,14.7,7,0.1,3,Partly cloudy throughout the day with late afternoon rain.,rain
10/10/2021,32.0,26.0,28.1,40.6,26.0,32.7,25.8,88.1,47.5,24.1,255.9,1005.9,61.8,10.1,192.7,16.7,8,0.13,3,Partly cloudy throughout the day with rain.,rain
10/11/2021,30.0,24.0,27.1,36.8,24.0,30.9,25.4,90.7,36.0,20.5,251.0,1005.3,71.6,9.2,104.8,8.9,5,0.17,3,Partly cloudy throughout the day with rain.,rain
10/12/2021,31.0,25.0,27.4,37.7,25.0,30.3,25.0,87.7,41.8,29.5,258.6,1005.0,85.7,9.0,99.3,8.7,5,0.2,3,Partly cloudy throughout the day with rain.,rain
13/10/21,32.0,26.0,28.2,39.2,26.0,32.0,25.0,83.6,47.5,27.7,262.8,1004.0,69.0,10.3,124.7,10.8,7,0.25,3,Partly cloudy throughout the day with a chance of rain throughout the day.,rain
14/10/21,32.0,26.9,28.4,39.2,31.0,33.9,25.8,86.4,44.3,25.9,238.1,1005.3,74.5,10.0,162.2,14.0,7,0.27,3,Partly cloudy throughout the day with afternoon rain.,rain
15/10/21,34.0,25.0,28.4,40.6,25.0,32.4,25.2,84.0,34.9,29.5,245.2,1006.5,65.1,9.8,175.2,15.1,7,0.31,3,Partly cloudy throughout the day with late afternoon rain.,rain
16/10/21,29.0,25.0,26.4,36.4,25.0,28.3,24.8,91.3,34.2,11.2,351.2,1007.8,88.9,8.9,115.0,9.8,5,0.34,3,Partly cloudy throughout the day with rain.,rain
17/10/21,30.0,23.0,26.3,35.1,23.0,27.9,23.4,84.9,61.2,25.2,301.0,1008.5,75.6,9.9,163.0,14.0,7,0.38,3,Partly cloudy throughout the day with a chance of rain throughout the day.,rain
18/10/21,32.0,26.0,28.6,39.0,26.0,32.2,24.4,79.2,24.1,13.0,137.9,1009.8,47.9,10.3,211.0,18.3,8,0.41,3,Partly cloudy throughout the day with rain in the morning and afternoon.,rain
19/10/21,33.0,26.0,28.9,39.2,26.0,33.6,25.1,80.7,24.8,16.6,130.1,1012.3,47.9,10.3,218.3,18.9,7,0.45,3,Partly cloudy throughout the day with rain.,rain
20/10/21,31.9,25.0,27.1,39.1,25.0,29.8,25.4,90.8,19.4,14.8,177.5,1012.4,58.5,8.1,115.9,9.9,5,0.5,3,Partly cloudy throughout the day with late afternoon rain.,rain
21/10/21,32.0,25.0,27.7,39.2,25.0,30.5,24.3,83.0,22.0,14.8,114.9,1011.7,65.5,8.4,189.9,16.4,7,0.52,3,Partly cloudy throughout the day with early morning rain.,rain
22/10/21,32.0,25.0,27.7,39.2,25.0,31.1,24.8,84.8,24.1,12.8,94.5,1011.8,58.8,8.9,169.6,14.6,7,0.55,3,Partly cloudy throughout the day with late afternoon rain.,rain
23/10/21,34.0,24.0,27.6,39.3,24.0,29.8,24.3,84.7,24.1,18.4,286.8,1011.8,61.3,8.1,211.7,18.2,8,0.58,3,Partly cloudy throughout the day with late afternoon rain.,rain
24/10/21,33.0,24.0,27.3,39.2,24.0,29.6,24.7,87.6,22.3,16.0,318.3,1010.5,55.0,7.8,222.5,19.2,8,0.62,3,Partly cloudy throughout the day with rain.,rain
25/10/21,31.0,24.0,27.3,39.1,24.0,30.0,24.3,84.8,23.8,10.8,9.5,1009.3,72.5,9.5,198.6,17.0,9,0.65,3,Partly cloudy throughout the day with a chance of rain throughout the day.,rain
26/10/21,31.9,25.0,28.0,34.9,25.0,30.1,22.3,72.4,28.8,16.6,16.5,1008.2,71.5,10.1,119.3,10.3,4,0.68,3,Partly cloudy throughout the day with late afternoon rain.,rain
27/10/21,29.0,24.0,26.6,33.6,24.0,27.9,23.5,83.8,31.3,16.6,326.3,1008.8,99.7,9.0,54.7,4.8,3,0.72,4,Cloudy skies throughout the day with early morning rain.,rain
28/10/21,32.9,24.0,28.4,38.0,24.0,31.2,22.9,73.6,24.8,16.6,130.2,1010.3,55.1,10.3,250.2,21.4,8,0.75,2,Partly cloudy throughout the day.,notrain
29/10/21,35.0,26.0,29.1,39.5,26.0,33.4,24.5,77.9,28.1,16.6,111.5,1011.4,46.0,10.3,230.2,19.8,9,0.75,3,Partly cloudy throughout the day with afternoon rain.,rain
30/10/21,33.0,25.0,28.3,39.2,25.0,31.6,24.4,80.8,31.3,16.6,84.8,1011.6,65.8,9.1,211.3,18.2,7,0.81,3,Partly cloudy throughout the day with early morning rain.,rain
31/10/21,33.0,25.0,28.1,39.2,25.0,31.4,24.4,81.5,30.6,22.5,81.1,1011.8,50.7,9.9,199.4,17.2,8,0.85,3,Partly cloudy throughout the day with rain in the morning and afternoon.,rain
11/1/2021,34.0,25.0,28.8,40.6,25.0,32.6,24.7,79.9,32.0,16.1,96.5,1011.0,49.1,9.2,225.9,19.6,8,0.88,3,Partly cloudy throughout the day with afternoon rain.,rain
11/2/2021,34.0,25.0,29.2,38.3,25.0,32.0,23.4,73.4,24.1,14.8,88.8,1010.7,45.6,9.9,232.7,20.1,8,0.91,2,Partly cloudy throughout the day.,notrain
11/3/2021,34.0,25.0,29.5,37.3,25.0,32.5,23.1,70.8,23.8,11.2,132.9,1009.9,44.0,9.6,223.1,19.4,8,0.95,3,Partly cloudy throughout the day with rain.,rain
11/4/2021,34.0,25.0,29.3,37.3,25.0,32.0,22.6,69.2,25.9,18.0,120.0,1009.7,47.5,9.8,202.8,17.6,7,0.98,3,Partly cloudy throughout the day with rain clearing later.,rain
11/5/2021,33.0,25.0,28.6,39.2,25.0,31.5,23.8,76.7,26.3,18.4,118.6,1008.6,40.2,9.9,202.4,17.5,8,0.0,3,Partly cloudy throughout the day with rain in the morning and afternoon.,rain
11/6/2021,34.0,25.0,29.1,38.3,25.0,32.5,23.7,74.5,24.5,14.8,119.1,1007.0,46.0,9.9,188.0,16.3,8,0.05,3,Partly cloudy throughout the day with rain.,rain
11/7/2021,33.8,25.0,29.1,39.3,25.0,33.6,24.5,77.5,24.1,14.8,118.6,1007.0,57.9,10.0,203.6,17.4,8,0.08,3,Partly cloudy throughout the day with rain in the morning and afternoon.,rain
11/8/2021,34.0,26.0,29.8,40.6,26.0,33.8,23.8,71.7,38.9,22.3,117.8,1008.1,55.3,10.2,212.8,18.3,8,0.11,3,Partly cloudy throughout the day with afternoon rain.,rain
11/9/2021,31.9,25.0,28.1,36.5,25.0,31.0,24.0,79.8,33.1,9.4,12.3,1009.0,68.3,8.7,130.1,11.2,6,0.15,3,Partly cloudy throughout the day with rain.,rain
11/10/2021,33.0,25.0,28.6,39.2,25.0,31.1,23.2,74.4,35.3,14.8,28.5,1009.0,46.5,9.8,185.2,16.0,7,0.18,3,Partly cloudy throughout the day with rain.,rain
11/11/2021,31.0,25.0,26.8,36.5,25.0,28.4,23.9,84.5,41.0,13.0,34.9,1009.2,76.1,9.5,70.1,6.0,4,0.25,3,Partly cloudy throughout the day with late afternoon rain.,rain
11/12/2021,34.0,24.0,27.9,39.3,24.0,30.9,24.4,82.9,40.3,14.8,37.7,1009.4,55.5,9.1,195.2,16.9,7,0.25,3,Partly cloudy throughout the day with early morning rain.,rain
13/11/21,33.0,25.0,28.6,38.1,25.0,31.4,23.9,77.8,31.3,22.3,110.9,1009.5,47.1,9.2,206.5,17.8,8,0.29,3,Partly cloudy throughout the day with rain.,rain
14/11/21,30.0,25.0,26.8,35.1,25.0,28.6,24.2,86.1,29.9,11.2,40.0,1010.2,63.6,9.1,139.0,12.2,5,0.32,3,Partly cloudy throughout the day with afternoon rain.,rain
15/11/21,32.0,24.0,27.8,37.9,24.0,30.4,24.0,81.3,37.1,14.8,112.7,1008.3,53.9,9.4,130.3,11.2,4,0.36,3,Partly cloudy throughout the day with rain.,rain
16/11/21,32.0,25.0,27.8,37.9,25.0,30.7,24.0,80.7,34.2,14.8,89.6,1008.9,61.6,9.1,78.7,6.6,5,0.39,3,Partly cloudy throughout the day with late afternoon rain.,rain
17/11/21,34.0,25.0,27.9,39.3,25.0,30.5,24.9,85.7,34.6,13.0,73.0,1009.0,64.1,8.0,157.4,13.5,6,0.43,3,Partly cloudy throughout the day with late afternoon rain.,rain
18/11/21,32.0,25.0,27.7,37.9,25.0,30.5,24.7,84.8,36.0,13.0,79.7,1008.4,65.1,8.4,184.0,16.0,8,0.46,3,Partly cloudy throughout the day with late afternoon rain.,rain
19/11/21,33.0,25.0,28.5,39.2,25.0,31.9,24.6,81.1,23.8,14.8,305.1,1007.1,53.0,8.5,209.9,18.0,8,0.5,3,Partly cloudy throughout the day with a chance of rain throughout the day.,rain
20/11/21,31.0,25.0,27.1,37.7,25.0,29.5,25.1,89.1,20.9,16.6,269.1,1007.2,69.8,8.5,177.2,15.2,7,0.53,3,Partly cloudy throughout the day with rain.,rain
21/11/21,33.0,24.0,28.5,38.1,24.0,31.7,24.0,78.6,23.8,11.2,105.0,1008.0,49.6,8.2,208.6,18.1,8,0.56,3,Partly cloudy throughout the day with rain.,rain
22/11/21,31.9,26.0,28.6,39.0,26.0,32.9,24.5,78.8,32.8,24.1,104.7,1009.0,62.5,10.5,95.5,8.1,4,0.59,3,Partly cloudy throughout the day with a chance of rain throughout the day.,rain
23/11/21,33.0,24.1,27.6,38.1,24.1,29.8,24.2,83.4,28.1,7.6,22.3,1009.0,55.7,9.4,178.4,15.4,6,0.63,3,Partly cloudy throughout the day with rain.,rain
24/11/21,33.9,24.0,28.4,36.4,24.0,30.6,22.9,74.6,28.8,13.0,47.9,1009.5,58.7,9.0,206.3,17.8,8,0.66,3,Partly cloudy throughout the day with rain.,rain
25/11/21,32.0,25.0,28.0,35.1,25.0,29.8,22.3,72.4,28.4,13.7,41.2,1009.8,76.0,9.7,113.8,9.9,5,0.7,2,Partly cloudy throughout the day.,notrain
26/11/21,32.0,24.0,27.8,34.9,24.0,29.3,20.8,66.6,29.5,20.5,21.1,1009.3,56.6,10.3,141.4,12.3,6,0.73,3,Partly cloudy throughout the day with rain.,rain
27/11/21,28.0,25.0,26.0,30.2,25.0,26.4,21.0,74.0,42.5,22.3,22.9,1009.5,78.1,10.0,41.6,3.5,2,0.75,3,Partly cloudy throughout the day with a chance of rain throughout the day.,rain
28/11/21,31.0,24.0,26.8,34.5,24.0,28.4,22.9,80.7,36.4,13.0,355.0,1008.4,69.9,10.1,49.0,4.3,3,0.8,3,Partly cloudy throughout the day with a chance of rain throughout the day.,rain
